user_id,item_id,user_ratio,user_cartnum
56472082,284936687,1.0,36.0
27809186,343066193,0.4444444444444444,90.0
139435539,353690870,0.06521739130434782,46.0
89819548,358422938,1.0,7.0
75648334,287813798,0.2493368700265252,377.0
4919496,315310321,0.3225806451612903,62.0
69871078,320148593,0.1875,32.0
108030981,180321689,0.4358974358974359,390.0
110122107,290842540,0.45588235294117646,136.0
75648334,20002626,0.2493368700265252,377.0
93182231,151410076,0.22330097087378642,103.0
27809186,37468210,0.4444444444444444,90.0
91719173,401462841,0.4274193548387097,124.0
97378097,242674941,0.4117647058823529,17.0
55694827,329492553,0.36363636363636365,11.0
128719503,13377263,1.0,44.0
60408225,25031074,0.17886178861788618,123.0
103774521,85655797,0.37967914438502676,187.0
128716151,82741914,0.5625,128.0
3750447,125660750,0.7631578947368421,38.0
33792390,23298805,0.17204301075268819,93.0
45085914,391450336,0.3333333333333333,18.0
75648334,185179614,0.2493368700265252,377.0
75135449,167457040,0.18,50.0
74248390,268772979,0.05102040816326531,98.0
123001606,276113333,0.2,35.0
75135449,339330789,0.18,50.0
15412753,312498799,0.30985915492957744,142.0
32958231,47273431,0.34444444444444444,90.0
423794,71268481,1.0,15.0
80894940,114976362,0.34951456310679613,103.0
110122107,52687528,0.45588235294117646,136.0
110848208,327829814,0.17786561264822134,253.0
84904440,220630103,0.52,50.0
97636554,332759082,0.1391304347826087,115.0
101570549,260719417,0.35555555555555557,45.0
5240052,299965343,0.2222222222222222,108.0
74986748,58323105,0.3601694915254237,236.0
103929468,13719573,0.29545454545454547,264.0
15412753,403223102,0.30985915492957744,142.0
138161959,252631366,0.4675324675324675,154.0
142368840,75544498,0.5882352941176471,51.0
84080163,109090416,0.3283582089552239,67.0
137955231,31841475,1.0,5.0
58553066,313281564,0.3783783783783784,74.0
75648334,252029283,0.2493368700265252,377.0
133922654,101645219,0.45454545454545453,11.0
80894940,89503287,0.34951456310679613,103.0
157097,298009491,0.3484848484848485,66.0
110122107,206339536,0.45588235294117646,136.0
7176156,247531180,1.0,5.0
3066501,110129546,0.36363636363636365,11.0
45454313,78772637,0.23770491803278687,122.0
80894940,244452363,0.34951456310679613,103.0
59783294,351303747,0.14912280701754385,228.0
124167000,178650233,0.3103448275862069,464.0
66420329,355095199,1.0,36.0
65087297,331325273,1.0,122.0
130463595,177139,0.3548387096774194,31.0
80894940,127894172,0.34951456310679613,103.0
63759289,352217551,0.10526315789473684,57.0
119687381,222068606,0.27941176470588236,68.0
42714086,82934155,0.13333333333333333,75.0
101068112,15424508,0.03619909502262444,221.0
18282993,180824204,0.5428571428571428,35.0
21217939,178326814,0.12244897959183673,98.0
73433921,199869879,0.6923076923076923,52.0
119687381,41538261,0.27941176470588236,68.0
140763693,380758747,0.09523809523809523,63.0
95528086,24453204,1.0,8.0
52655107,19433249,0.18032786885245902,122.0
89492416,374213372,0.15730337078651685,89.0
133463691,94869683,0.23387096774193547,124.0
86236991,230647219,0.08695652173913043,92.0
93182231,306598194,0.22330097087378642,103.0
108604172,142986848,0.15047021943573669,319.0
123958666,274692393,0.3870967741935484,62.0
129377820,3850177,0.23684210526315788,38.0
20516700,79654052,0.5638297872340425,94.0
59672207,394678045,0.3170731707317073,41.0
133463691,244968454,0.23387096774193547,124.0
34334840,183775680,0.35714285714285715,14.0
75135449,238791345,0.18,50.0
100256849,21684660,0.04460966542750929,269.0
3750447,213205683,0.7631578947368421,38.0
99785045,132388402,0.30935251798561153,139.0
128716151,348723124,0.5625,128.0
93182231,334406391,0.22330097087378642,103.0
132132334,379281808,0.1111111111111111,126.0
80894940,162062363,0.34951456310679613,103.0
1702520,360169917,0.6210526315789474,95.0
55694827,30951012,0.36363636363636365,11.0
15412753,197245775,0.30985915492957744,142.0
3750447,230965927,0.7631578947368421,38.0
133784111,303392178,0.44505494505494503,182.0
110297620,135258154,0.3489583333333333,192.0
128719503,23979857,1.0,44.0
37188049,138536229,0.44680851063829785,47.0
89492416,254867585,0.15730337078651685,89.0
15412753,229126832,0.30985915492957744,142.0
12399556,210823699,0.15529411764705883,425.0
124167000,25066726,0.3103448275862069,464.0
4261260,224173845,0.11688311688311688,154.0
127113842,231377540,0.2826086956521739,46.0
27541947,201817898,0.5714285714285714,14.0
69784592,33020787,0.29411764705882354,17.0
81756097,85145539,0.0861244019138756,418.0
118701616,135918939,1.0,28.0
72663653,286636012,0.6956521739130435,23.0
59672207,2586554,0.3170731707317073,41.0
10149605,107981344,0.7296222664015904,503.0
124167000,165954555,0.3103448275862069,464.0
24240883,109454377,0.40384615384615385,104.0
13836728,68454895,0.3333333333333333,39.0
43865915,263820947,0.5566037735849056,106.0
95307759,16357808,0.1794871794871795,117.0
15559083,269640492,0.3870967741935484,31.0
41286340,279596198,0.030612244897959183,196.0
73433921,100261362,0.6923076923076923,52.0
18425591,379340216,0.2727272727272727,33.0
65087297,293754719,1.0,122.0
73416552,252130825,0.8125,16.0
46864179,144007113,0.14285714285714285,28.0
90291184,393384859,0.37681159420289856,69.0
110327133,150936261,0.24358974358974358,78.0
73433921,38128918,0.6923076923076923,52.0
66420329,311205777,1.0,36.0
97089469,51986232,0.3805309734513274,113.0
4601466,323979712,0.3333333333333333,159.0
134294014,292878757,0.21,100.0
101570549,337406773,0.35555555555555557,45.0
59783294,203183448,0.14912280701754385,228.0
18282993,44031302,0.5428571428571428,35.0
12369583,200597276,0.24390243902439024,41.0
90291184,180761749,0.37681159420289856,69.0
80894940,397284366,0.34951456310679613,103.0
93182231,120142507,0.22330097087378642,103.0
128716151,377272325,0.5625,128.0
31456426,174283459,0.2,155.0
15559083,166029296,0.3870967741935484,31.0
12399556,196866722,0.15529411764705883,425.0
13715846,379457134,0.5625,16.0
92076034,172277735,0.36607142857142855,112.0
128716151,233044472,0.5625,128.0
44189601,351357533,0.2033898305084746,118.0
111124413,251918596,0.16666666666666666,24.0
56438429,226660049,0.22695035460992907,141.0
80894940,68197466,0.34951456310679613,103.0
38387226,310748075,0.2982456140350877,57.0
125573135,190231401,0.3611111111111111,72.0
52035400,130268424,0.5882352941176471,17.0
97089469,271910350,0.3805309734513274,113.0
32792857,364531657,1.0,19.0
59270559,367336159,0.3533834586466165,133.0
89492416,362954824,0.15730337078651685,89.0
82857884,68711770,0.7391304347826086,23.0
89908518,193811224,0.17647058823529413,153.0
51746385,368512440,0.41025641025641024,117.0
83607024,344309602,1.0,1.0
32792857,49970125,1.0,19.0
29985681,185526830,0.09433962264150944,159.0
104569658,134736472,1.0,21.0
131965938,114548540,0.2727272727272727,44.0
32792857,34213736,1.0,19.0
82479585,163240344,0.11374407582938388,211.0
85642720,295925510,0.31746031746031744,126.0
88660059,367933076,0.38095238095238093,42.0
128716151,26267985,0.5625,128.0
72874770,318681977,1.0,13.0
109005178,145155848,0.25,76.0
25831491,99835346,0.21428571428571427,14.0
86435238,309970108,0.5681818181818182,44.0
142368840,238772528,0.5882352941176471,51.0
133922654,154520570,0.45454545454545453,11.0
95533953,112661631,0.21875,32.0
22158762,142360751,0.13636363636363635,154.0
84904440,404295358,0.52,50.0
38387226,150082349,0.2982456140350877,57.0
82479585,71201468,0.11374407582938388,211.0
93704320,104467916,0.3065015479876161,323.0
114283742,163948864,0.16738197424892703,233.0
20263375,293103911,0.20555555555555555,180.0
108431897,397137263,0.4411764705882353,34.0
38913959,121057571,0.17857142857142858,28.0
72990071,37900978,0.35294117647058826,51.0
123879519,372374875,0.3333333333333333,6.0
1484148,267380501,0.4090909090909091,44.0
59194752,208741422,0.09053497942386832,729.0
122714235,7946002,0.14285714285714285,35.0
65504626,3704266,0.3888888888888889,18.0
15559083,204612840,0.3870967741935484,31.0
18425591,279973470,0.2727272727272727,33.0
34399720,306580218,0.06770833333333333,192.0
65087297,293555267,1.0,122.0
133784111,273579229,0.44505494505494503,182.0
102244291,188709434,0.15853658536585366,82.0
82857884,295226198,0.7391304347826086,23.0
133463691,253468001,0.23387096774193547,124.0
129809988,390098837,0.6666666666666666,9.0
65904810,137226979,0.4375,64.0
18021595,100319328,0.9230769230769231,13.0
106029601,245888862,0.08823529411764706,68.0
22444189,307223450,1.0,6.0
20293815,143777978,1.0,21.0
75648334,349427760,0.2493368700265252,377.0
127113842,316429621,0.2826086956521739,46.0
37188049,367754024,0.44680851063829785,47.0
59672207,185067694,0.3170731707317073,41.0
137115052,380046738,0.42857142857142855,42.0
49391797,75976843,0.1111111111111111,9.0
92076034,309783688,0.36607142857142855,112.0
108030981,136653533,0.4358974358974359,390.0
111481622,339851265,0.038461538461538464,52.0
56201536,288668559,0.16666666666666666,42.0
82857884,174761703,0.7391304347826086,23.0
90251602,244355706,0.10163934426229508,305.0
73554726,130295758,0.6923076923076923,13.0
27809186,347295434,0.4444444444444444,90.0
130463595,223649142,0.3548387096774194,31.0
135670856,275784978,0.32978723404255317,188.0
103929468,102343950,0.29545454545454547,264.0
128716151,349821319,0.5625,128.0
82479585,352235676,0.11374407582938388,211.0
103038630,123067980,0.0706713780918728,283.0
89492416,154612828,0.15730337078651685,89.0
86241219,329173440,0.40714285714285714,140.0
8287368,245307900,0.15079365079365079,252.0
8917150,50839725,0.1503957783641161,379.0
128716151,162804114,0.5625,128.0
128716151,97410466,0.5625,128.0
23740258,89537966,1.0,3.0
22444189,65593170,1.0,6.0
32400706,373390028,0.47804878048780486,205.0
82857884,32069317,0.7391304347826086,23.0
100256849,195758451,0.04460966542750929,269.0
80894940,43599106,0.34951456310679613,103.0
46241573,135298555,0.2631578947368421,38.0
61409141,36253440,0.16666666666666666,24.0
66420329,206079126,1.0,36.0
133922654,274588901,0.45454545454545453,11.0
133784111,253076559,0.44505494505494503,182.0
104772634,94818925,0.06578947368421052,152.0
134319759,328053032,0.234375,192.0
75648334,256788342,0.2493368700265252,377.0
119687381,25170429,0.27941176470588236,68.0
137359772,301463913,0.37037037037037035,27.0
4261260,81480071,0.11688311688311688,154.0
125573135,133547053,0.3611111111111111,72.0
90689083,16803431,0.32592592592592595,135.0
100256849,234546195,0.04460966542750929,269.0
97378097,200634526,0.4117647058823529,17.0
123958666,301699535,0.3870967741935484,62.0
32145882,164439681,0.140625,64.0
68942144,52608678,0.6190476190476191,21.0
100256849,82139708,0.04460966542750929,269.0
3750447,215495622,0.7631578947368421,38.0
16538151,296913497,0.21237458193979933,598.0
86236991,173912532,0.08695652173913043,92.0
86345448,82939207,0.57,100.0
72512616,316816499,0.041666666666666664,96.0
17707753,195395496,0.34782608695652173,23.0
72990071,257903222,0.35294117647058826,51.0
10149605,226269051,0.7296222664015904,503.0
97636554,303688377,0.1391304347826087,115.0
21089878,97935645,0.3333333333333333,42.0
26731285,121060206,0.11004784688995216,209.0
110122107,162447301,0.45588235294117646,136.0
103624059,63757435,0.7222222222222222,18.0
71369964,61376449,0.13333333333333333,75.0
16061238,142597021,0.20512820512820512,39.0
98626231,183402732,0.16666666666666666,90.0
108473071,212677664,0.92,25.0
14656393,301722848,0.11059907834101383,434.0
18021595,251817435,0.9230769230769231,13.0
131965938,136872918,0.2727272727272727,44.0
141444223,44789745,0.16666666666666666,42.0
7963964,52518349,1.0,18.0
136843553,402003607,0.12389380530973451,113.0
25963511,89885893,0.18771331058020477,293.0
19877012,166582465,0.2857142857142857,49.0
4008563,271037284,0.49122807017543857,57.0
3750447,343607688,0.7631578947368421,38.0
12472346,140074025,0.1968503937007874,127.0
27809186,122100718,0.4444444444444444,90.0
62639453,226969558,0.25157232704402516,159.0
80345747,226823067,0.30357142857142855,56.0
130580296,125462902,0.21212121212121213,33.0
135402088,112491337,0.11403508771929824,114.0
92645086,92257997,0.819672131147541,61.0
45454313,295452451,0.23770491803278687,122.0
122259561,18022072,0.017769607843137254,1632.0
59194752,221442516,0.09053497942386832,729.0
76048990,17469043,0.19078947368421054,152.0
128716151,81340498,0.5625,128.0
125573135,233610346,0.3611111111111111,72.0
12725240,10137075,0.30670103092783507,388.0
39420666,178772396,0.9259259259259259,27.0
25793236,291792696,0.2903225806451613,31.0
36498662,332156033,0.15254237288135594,59.0
43396238,267496651,0.5789473684210527,38.0
80894940,311523030,0.34951456310679613,103.0
55530513,952549,0.4782608695652174,23.0
66420329,18350659,1.0,36.0
4261260,140105453,0.11688311688311688,154.0
101570549,234923751,0.35555555555555557,45.0
83801469,193232028,0.7,10.0
16538151,72304201,0.21237458193979933,598.0
123958666,171835456,0.3870967741935484,62.0
72375961,394115467,0.46875,32.0
55530513,233058423,0.4782608695652174,23.0
97089469,168763323,0.3805309734513274,113.0
59797150,161812372,0.3125,240.0
86929922,26809048,0.7384615384615385,65.0
2763135,214693873,0.09876543209876543,81.0
86435238,305391050,0.5681818181818182,44.0
66420329,269228857,1.0,36.0
74507077,77065778,0.13636363636363635,88.0
16269352,7729217,0.7631578947368421,38.0
84080163,359858206,0.3283582089552239,67.0
29985681,31541455,0.09433962264150944,159.0
50010860,357647157,0.23121387283236994,173.0
43396238,277239931,0.5789473684210527,38.0
108473071,368063750,0.92,25.0
85236155,214491751,0.21323529411764705,136.0
112938311,47962330,0.42592592592592593,54.0
88927446,366125469,0.3387096774193548,62.0
110122107,265173964,0.45588235294117646,136.0
22444189,101458516,1.0,6.0
13836728,26358186,0.3333333333333333,39.0
91614178,344228967,0.16470588235294117,85.0
94524054,250676444,0.10067114093959731,149.0
79401882,151458547,0.16842105263157894,95.0
84080163,97215182,0.3283582089552239,67.0
16439195,274419773,0.22413793103448276,58.0
123202801,4426807,0.5,18.0
55653621,56649951,0.21568627450980393,102.0
39413973,268375860,0.6730769230769231,52.0
133463691,390678340,0.23387096774193547,124.0
108604172,212279972,0.15047021943573669,319.0
108431897,219068808,0.4411764705882353,34.0
68709423,321087607,0.30952380952380953,42.0
66420329,99901732,1.0,36.0
29217415,222464720,0.09836065573770492,122.0
247543,127129385,0.6410256410256411,39.0
18868044,162091771,1.0,7.0
86236991,29022249,0.08695652173913043,92.0
139277928,63799617,0.3875,80.0
15559083,151903729,0.3870967741935484,31.0
137284530,168254433,0.2926829268292683,41.0
128719503,30188520,1.0,44.0
37188049,286771399,0.44680851063829785,47.0
84080163,270198380,0.3283582089552239,67.0
84904440,373810154,0.52,50.0
42012301,260793609,0.16,50.0
80894940,110937823,0.34951456310679613,103.0
45085914,236941283,0.3333333333333333,18.0
80894940,342181428,0.34951456310679613,103.0
25535039,112842891,0.22580645161290322,31.0
89003687,319291851,0.20967741935483872,310.0
38387226,97934510,0.2982456140350877,57.0
1769128,372054225,0.17054263565891473,258.0
9790596,116696020,0.3333333333333333,6.0
29927052,232968345,0.2826086956521739,92.0
91719173,31572726,0.4274193548387097,124.0
93182231,276316505,0.22330097087378642,103.0
115971384,31312814,0.10670731707317073,328.0
119687381,27336968,0.27941176470588236,68.0
3750447,321065547,0.7631578947368421,38.0
80568764,287582298,0.3333333333333333,3.0
82857884,110944305,0.7391304347826086,23.0
137999315,149856919,0.14814814814814814,27.0
2099277,41062651,0.29310344827586204,232.0
1769128,60380359,0.17054263565891473,258.0
46522251,380892642,0.12,100.0
125573135,53520553,0.3611111111111111,72.0
88159912,174247980,0.5344827586206896,58.0
124639503,238608447,0.2545454545454545,55.0
90291184,162479693,0.37681159420289856,69.0
3750447,386528103,0.7631578947368421,38.0
17020859,355190989,0.2571428571428571,35.0
84011193,241392945,0.4725274725274725,91.0
75648334,203425635,0.2493368700265252,377.0
10149605,319488313,0.7296222664015904,503.0
69784592,290376685,0.29411764705882354,17.0
82389748,54497322,0.5833333333333334,96.0
75648334,43816872,0.2493368700265252,377.0
3750447,375338817,0.7631578947368421,38.0
75135449,70125595,0.18,50.0
108604172,366053166,0.15047021943573669,319.0
90291184,198582071,0.37681159420289856,69.0
108604172,337054730,0.15047021943573669,319.0
50312283,361393017,0.09836065573770492,61.0
3750447,279665611,0.7631578947368421,38.0
91719173,164207526,0.4274193548387097,124.0
21984163,342824714,1.0,9.0
42012301,351971628,0.16,50.0
124167000,344810153,0.3103448275862069,464.0
123553065,110123327,0.21739130434782608,23.0
132506811,369451060,1.0,10.0
110122107,395818924,0.45588235294117646,136.0
72990071,140123501,0.35294117647058826,51.0
89395586,267593316,1.0,8.0
103774521,239091522,0.37967914438502676,187.0
84904440,404401831,0.52,50.0
74710317,252974219,0.3373493975903614,83.0
110122107,258632422,0.45588235294117646,136.0
45561576,290435323,0.3076923076923077,39.0
15412753,252486469,0.30985915492957744,142.0
4261260,264890333,0.11688311688311688,154.0
84904440,12195590,0.52,50.0
136843553,348384111,0.12389380530973451,113.0
50010860,167161899,0.23121387283236994,173.0
63693522,245768564,0.04225352112676056,71.0
139363016,207739371,0.625,40.0
13836728,74293412,0.3333333333333333,39.0
57041703,9345098,0.19658119658119658,117.0
82465279,310431616,0.6,25.0
45926523,227153089,0.8108108108108109,185.0
20390004,22512781,0.5714285714285714,7.0
74645093,199701849,0.2222222222222222,90.0
16795906,259058063,0.4117647058823529,85.0
85400670,121977440,0.44,150.0
120443445,371259878,0.4588235294117647,170.0
106281403,50750288,0.4117647058823529,17.0
10149605,398962320,0.7296222664015904,503.0
103059028,310005984,0.5142857142857142,70.0
87960257,365000829,0.4,40.0
60159990,176069938,0.20809248554913296,173.0
12999698,220681633,0.16129032258064516,31.0
131504487,401100775,0.8214285714285714,28.0
51826644,98336715,0.24369747899159663,119.0
120777483,190728972,0.16578947368421051,380.0
22874532,171860752,0.7272727272727273,33.0
1927352,401502881,0.18032786885245902,183.0
138551234,317015911,0.22988505747126436,87.0
100871846,28569025,0.11764705882352941,170.0
111187439,249762332,0.38461538461538464,26.0
37305183,108766789,0.09941520467836257,171.0
90539396,262821527,0.2,10.0
134297173,184272678,1.0,70.0
100871846,234689340,0.11764705882352941,170.0
103842377,220450344,0.15428571428571428,175.0
59797150,401671723,0.3125,240.0
116225160,6964318,0.47368421052631576,57.0
17387185,8425243,1.0,26.0
117058802,292731787,0.2953216374269006,342.0
100871846,370780764,0.11764705882352941,170.0
32738038,402451428,0.34782608695652173,23.0
44005966,259333634,0.20754716981132076,53.0
96074973,33063585,0.40816326530612246,49.0
90621059,138662811,0.19047619047619047,84.0
14656393,216092222,0.11059907834101383,434.0
120443445,274218701,0.4588235294117647,170.0
128055612,222851624,0.15555555555555556,90.0
1272577,149488219,1.0,2.0
65904810,62103500,0.4375,64.0
51435164,349499367,0.18181818181818182,88.0
118741945,173450364,0.19642857142857142,56.0
4261260,251560459,0.11688311688311688,154.0
50244004,228408048,1.0,32.0
132455644,36484736,0.4444444444444444,45.0
10149605,306559306,0.7296222664015904,503.0
120443445,377739071,0.4588235294117647,170.0
79184188,401663390,0.825,40.0
97891315,246567163,1.0,31.0
87470884,200748352,0.4915254237288136,59.0
20357254,180784264,0.308411214953271,107.0
99418963,211700752,0.2857142857142857,21.0
57361144,358772477,0.8636363636363636,44.0
20390004,119972821,0.5714285714285714,7.0
16921029,153040356,1.0,14.0
16795906,179922724,0.4117647058823529,85.0
132366208,118706957,0.41630901287553645,233.0
110041714,270212501,0.11895910780669144,269.0
107048250,337914777,0.1276595744680851,94.0
110041714,351476782,0.11895910780669144,269.0
97329466,336777119,0.15789473684210525,76.0
81706450,154188686,0.7857142857142857,28.0
84365253,277166968,0.1564625850340136,147.0
131308801,67303001,0.22448979591836735,49.0
50864448,377606280,0.20253164556962025,158.0
138843810,348860341,0.2682926829268293,164.0
16921029,36995397,1.0,14.0
13861417,62019556,0.3684210526315789,38.0
35214115,383155779,0.9,20.0
116568644,372295569,1.0,37.0
131663025,105965031,0.7,10.0
97891315,242285628,1.0,31.0
8785103,350972215,0.21428571428571427,14.0
1820303,324638354,0.8333333333333334,12.0
6596569,91372822,0.145985401459854,137.0
132455644,78684003,0.4444444444444444,45.0
138843810,213887341,0.2682926829268293,164.0
63973702,78722566,0.30392156862745096,102.0
61644490,68128031,0.6470588235294118,170.0
59797150,30979874,0.3125,240.0
52951149,17261009,0.16666666666666666,30.0
131962004,119952319,0.28888888888888886,45.0
81706450,79525607,0.7857142857142857,28.0
120443445,350298952,0.4588235294117647,170.0
16921029,6466263,1.0,14.0
100871846,190482578,0.11764705882352941,170.0
92593147,248111099,0.7,10.0
44005966,238226392,0.20754716981132076,53.0
37217199,37362762,0.35555555555555557,45.0
95720451,64137126,0.2898550724637681,69.0
84934689,239361100,0.22815533980582525,206.0
125444720,207644540,0.7,10.0
51746385,181210247,0.41025641025641024,117.0
127896334,361525697,0.07291666666666667,96.0
50157444,48057163,0.25,4.0
112470845,207540320,0.17307692307692307,52.0
94234508,262224854,0.7727272727272727,22.0
85400670,49125853,0.44,150.0
11171971,313976060,0.29411764705882354,17.0
81706450,305943124,0.7857142857142857,28.0
120443445,352705251,0.4588235294117647,170.0
30701881,98658458,0.22085889570552147,163.0
137538791,25788414,0.2727272727272727,11.0
98626231,58975731,0.16666666666666666,90.0
81706450,66978970,0.7857142857142857,28.0
51746385,224032764,0.41025641025641024,117.0
13861417,290084734,0.3684210526315789,38.0
64049642,188468028,0.4444444444444444,81.0
91540968,120500548,0.28888888888888886,45.0
137531842,83246315,0.48,75.0
49379129,318127513,1.0,6.0
112503956,268028612,0.11387900355871886,281.0
13201221,208063949,0.22058823529411764,136.0
140935086,166160578,0.28205128205128205,39.0
45926523,242448426,0.8108108108108109,185.0
2641662,49823562,0.057971014492753624,207.0
19561580,52481693,0.1276595744680851,141.0
36445695,359369392,0.5666666666666667,60.0
110159765,343035454,0.36082474226804123,97.0
16921029,35969349,1.0,14.0
29881921,324462653,0.17857142857142858,168.0
36693327,335192774,0.12903225806451613,31.0
120443445,122100312,0.4588235294117647,170.0
50159699,139767779,0.3262411347517731,141.0
60826253,269277513,0.4583333333333333,24.0
50244004,247652996,1.0,32.0
42716226,319707593,0.24489795918367346,147.0
38140070,175605772,0.5652173913043478,23.0
67370035,87742613,0.36666666666666664,60.0
50712960,291796687,0.04452054794520548,292.0
29943812,213480813,0.6666666666666666,3.0
7572838,291518420,0.36363636363636365,22.0
53027238,196545417,0.76,25.0
79184188,19959658,0.825,40.0
81525436,377807287,1.0,16.0
79184188,372603428,0.825,40.0
36713639,251274739,0.21428571428571427,42.0
65430299,251372003,0.08518518518518518,270.0
136091846,273661185,0.143646408839779,181.0
50864448,45380950,0.20253164556962025,158.0
110041714,197877682,0.11895910780669144,269.0
75500533,148221530,0.9,30.0
96497399,254185136,0.4578313253012048,83.0
116601750,74178199,0.11764705882352941,51.0
102695192,383869547,0.10256410256410256,39.0
121777817,181832870,0.14545454545454545,110.0
124116992,354199331,0.2619047619047619,42.0
85604732,396003427,0.24324324324324326,37.0
116568644,138547511,1.0,37.0
25040442,401135971,0.15789473684210525,57.0
23818334,310748408,0.46875,32.0
140990654,181493984,0.17279411764705882,272.0
17286111,2295372,0.7307692307692307,26.0
110041714,34560305,0.11895910780669144,269.0
21491689,281982878,0.3448275862068966,29.0
96497399,392924552,0.4578313253012048,83.0
90621059,41172717,0.19047619047619047,84.0
41599972,122054840,0.4074074074074074,108.0
110041714,287365298,0.11895910780669144,269.0
10149605,73456390,0.7296222664015904,503.0
141791496,190839690,0.5,22.0
