user_id,item_id
112009635,99995562
81450166,174699388
81450166,141318715
81611585,138569580
81611585,301295599
46320598,275357515
116731919,126958583
44446177,107101058
96050373,113888912
115550205,352135117
111099795,228433115
43399261,163740695
33918143,218491936
124559448,225019321
108673661,83810367
108673661,165882602
74373659,178280728
125988015,307922678
76190450,151843707
85063376,351286916
23223121,373715610
1799885,71347314
82874137,22483729
134297173,224264287
134297173,283752366
47674385,169770515
131804738,136540256
375449,113316167
3878869,57494613
89662943,360487323
89662943,354437369
65236950,310389032
9184855,171429041
124559254,401905278
101970196,77174268
119168750,85396347
44037373,93684411
22717128,204936622
50347397,93347150
109705911,171677218
50347397,373350373
17715311,217040332
50347397,306442489
50347397,365689930
85784910,131426267
24215784,258194135
95335060,129815706
94047716,90230603
95460368,310748310
50006496,218305871
111605397,384676352
98051914,346141768
97248042,248241382
51969859,385614330
42958254,262258714
130688646,101153223
7288446,34725463
76357330,309647438
134316716,368697816
134316716,243133166
126555406,155543400
13907248,77949210
37093659,399517041
74269202,63091483
88164862,381879567
37600724,359372958
37600724,290441221
13201221,163598925
133680584,95304561
38885211,295263366
43849039,21978773
94992306,296878622
118228924,96784152
108400453,150458745
18242239,135349017
82733729,280636020
128265537,206151342
64309062,276081230
20964170,196875452
95244708,188843284
110418606,273960876
75714301,179786883
17048049,190168892
36229727,302468532
122834365,111287259
41138904,187772258
96581322,194429478
16716001,390516270
1778994,102250708
1778994,88139519
1778994,333698199
76801906,42131419
105417760,270973335
47503453,329535027
125040946,160323088
110679472,142107879
139738941,11396291
139738941,117746791
115368454,292428431
115368454,162135227
115368454,317289444
39918045,57020004
39918045,126987087
14568076,85971219
72526488,368164014
43348892,93195347
99144500,73755292
95533953,178121974
95533953,242537474
77455354,301009062
77455354,301009062
124561281,396057648
34123658,120291159
36022352,235991240
134483932,16338942
140502795,18147401
93007379,306085117
93007379,306085117
15554387,247953632
19490224,132927950
19490224,182348249
17258875,17534599
62126989,391576415
2128246,360212396
2128246,181631152
10471066,340417225
136936823,121160662
105069110,55324195
4839961,83694406
18793421,187099527
3840121,334302398
95002467,286509346
69151720,134490719
56823277,384749883
56823277,315389709
28692321,15272743
21287960,199919450
21287960,199919450
21287960,58669720
21287960,82245215
96389962,4768915
37872668,393234576
37872668,128181066
56009546,240669321
38965513,244392104
38965513,57814789
90684505,323983570
90684505,40062377
38965513,249634031
34404169,68764344
102020621,111071957
44338642,69416081
90798792,316125679
100112070,286057105
47156937,266812181
47156937,61353857
140070019,392117767
140070019,362066881
37305183,179304993
123963959,293669866
1399592,44005276
75536562,64223560
48517391,257774531
117580921,245371070
117580921,361971310
61107045,265815115
116985016,262068905
61107045,280780927
97291358,50477918
97291358,295344519
93479181,98437793
68352416,1188214
68352416,274655729
138921437,261365651
113702719,307798488
113702719,212566170
29025946,141153983
29025946,141153983
29025946,320321234
29054420,73560355
95348615,251726450
106840813,35509454
85590667,115718899
134525138,35511414
108030981,61519757
127609734,250207216
59453344,376097383
130457432,124586945
22884828,263826328
22884828,330153024
22884828,135196249
89003687,130861972
141664851,391963782
89003687,69553265
89003687,121381931
26347276,190462289
37338448,305051940
85939471,398188405
136588388,259134042
72167112,265017158
68784632,106778699
14282886,367093407
19598141,269123142
482573,378915325
18207103,356871537
18207103,27124775
53933746,81663108
87899471,215304240
87899471,289974209
133002039,330836935
2045844,164788052
116625593,337334428
71048860,62255737
97661157,197788563
123485466,401549535
39515749,330955528
17510838,49533367
7952296,295169256
50751075,99962542
111035741,11542172
31325823,98194789
32831611,210257153
89349895,32741327
51126004,371673595
12039328,294279066
12039328,117941497
132523344,377608014
50059367,80076855
108287275,276934039
32099605,38045858
87694042,318483836
96079462,181876688
96079462,124533265
96079462,353630291
117829483,48650267
105513316,249496450
5624123,173088616
76395928,344384140
80893734,15218121
73597094,312025567
68989686,223980461
32988961,29529455
7176156,168630681
59174013,355794985
18803933,138247968
74086245,73258348
18717485,223116219
108472858,230626406
99735273,347219649
83988501,29069807
1144286,269816639
1144286,266914720
118974630,400586508
5485673,197297815
5851343,43212449
128669773,400852832
134512473,289304726
30833242,100727297
105153368,169921422
52695357,366606304
111665868,19573964
122740147,206785735
138301582,159494778
44567219,294353013
131396587,16214734
131396587,146053514
132347980,157688955
72055847,401842215
46249710,21057794
128378444,340507169
132601166,58300028
121777817,167672350
140662618,45262788
119949040,119336814
52548753,238034712
6345483,273180856
1351481,368535480
88548564,325097117
105778967,353500015
16623516,62291644
46955464,135664820
53964738,200038232
138981037,278915672
111366157,395316679
95685017,161156228
84560829,66172537
80522255,102472358
57502610,337200176
57938534,191863645
1799885,227425652
92795144,39101653
94246382,187262628
8249269,63815413
24965668,22533670
135725977,174426083
17967304,213419283
17967304,101669083
96356617,79388503
14656393,168933644
14656393,168933644
134525138,79750206
64126748,181139804
64126748,177974310
115368454,161114634
115368454,376976931
7267531,299006329
142128951,354456730
142128951,121725417
142128951,85903713
142128951,269982654
142128951,223965922
567790,377731410
94883791,269873252
12632816,190367863
100929958,159988025
100929958,220147104
64587388,367726998
87196401,346296844
15554387,52771929
15554387,156307280
17258875,80136172
49897559,240668486
17258875,351413534
82733729,248819477
68140506,240821849
70813454,328048654
119889465,357722054
51402536,8928485
137513013,370966655
89193034,25784806
118289685,376471580
56735134,332092697
99735273,347219649
1144286,1443472
31368231,179496821
38973173,358519807
32903403,183442991
130636629,282506403
62901515,13954642
131903746,170368089
46433093,316115461
124173840,58649156
109568364,122569329
139432164,298074968
106894987,67709329
9184855,246460011
48755924,225300676
35161410,164250668
125945783,141882488
125945783,12130943
68946975,170591884
127660246,242516119
95720451,85607780
35020243,190970943
96352312,295803450
108030981,188749607
39675115,212122702
85740035,25711693
85740035,288648324
1399592,44005276
18117036,69212574
26381102,321902159
47899491,22097918
97507318,294610914
70428849,190078625
124799559,175909695
48420009,291339600
137625581,227250192
100679735,177549467
56199602,168083855
11993970,186817448
117978928,176034228
38474069,169102293
38474069,28966365
32922636,388875452
102976052,375431207
102976052,370078944
111105453,277210529
102014015,305666003
87876065,273317563
68513726,58153751
129070018,98517886
136659079,281539676
1351481,138905106
140070019,29454665
140070019,182379393
140070019,115054105
116944704,12928190
116944704,227710746
69620201,270026229
2289510,262908498
59660782,15804266
30007701,302290915
100322225,1365378
55050954,9932962
64309062,306650820
117961451,288760148
132683466,225707850
29371930,180781403
118140577,153782921
21287960,242787206
21287960,14529603
21287960,219146723
21287960,219146723
21287960,58669720
21287960,199919450
21287960,282182443
21287960,199919450
21287960,22342112
21287960,374039945
84904440,388469334
57361144,36443752
82271547,105719156
91756742,32723202
91756742,32723202
82271547,286928625
82271547,147647685
47156937,39773398
47156937,396107218
47156937,94567594
47156937,94567594
84580258,238680948
47156937,148077931
47156937,198541030
11517935,261498473
31354597,238978807
96184377,296834110
64557626,217895193
64557626,198639841
48517391,150602606
99851929,21118250
128532381,331031094
1027626,307398634
2845412,344460284
42634947,33568787
121777817,309725647
140662618,45262788
140662618,45262788
123829617,266944211
108287275,276934039
51746385,381653002
25166903,197375244
61450887,368934630
96079462,74659746
50900446,376769089
96079462,210300792
96079462,201347406
42372920,378521873
127316852,86047044
120604262,180764534
5624123,166274748
157097,89890781
95002467,305827142
104361779,73668886
104361779,15651317
100632766,256516767
115949891,164204339
39501481,59063063
39501481,185651536
74086245,249311211
42438094,188967953
42438094,384466430
102411295,123379976
117155106,68293809
55590425,358239552
79919662,397798453
75184801,30960834
89003687,315266147
7196391,403080426
35048740,84916284
75195687,58683041
101260672,148729422
11635792,79540633
88366771,108880112
133658700,236856518
86241219,262865272
121036026,91564873
66420329,121147306
90943326,158438278
64244429,27759628
42601828,305801056
130756544,903134
7501383,53033376
108437297,218298600
108437297,154707791
108437297,377349629
49338328,305475459
85447850,8802817
134297173,230492754
134297173,224264287
14417361,397286799
70486234,268010027
70486234,268010027
94195097,384562215
47674385,43778430
33646417,39981887
65599804,218919969
5485673,197297815
105321705,319075474
134806923,249365617
82738660,11761102
100154665,81079503
113537369,267877928
106025785,78295421
126603266,224462070
34948661,28181047
89383339,62986115
124790821,16635814
108472858,230626406
47035700,81403137
847362,206361460
3762752,51022033
130453311,362124938
115550205,352135117
23329867,44292388
73172497,136739874
33918143,213814824
10630192,323151589
23506974,218331058
88749982,294177316
126536985,300007385
88749982,55267732
423794,158567639
104682831,372738109
54159601,40051883
96412372,224334378
63421528,289640026
78595880,342046752
85953088,328595585
25558345,117513667
111768420,386312219
111768420,182487707
68573775,200687595
101898979,143930320
90805328,155913351
60318855,143245089
129046432,375094046
28877018,165993764
14568076,85971219
14568076,85971219
14568076,4564462
14568076,108178198
7288446,48441237
42977680,83550153
66179672,322962876
134316716,270164280
37305183,89481630
13861417,388902280
13861417,191461630
13861417,43897965
95448497,111323703
90820786,172085319
95448497,34699214
18679968,319340584
18679968,286830911
117580921,98093909
136514003,199650281
45246385,327184949
47769110,38921908
86839210,123188960
93111704,201410965
2040122,249374708
72333767,289324
828731,221519862
38965513,234093850
38965513,234093850
38965513,82798686
2099277,337429468
20683555,86913642
47503453,41788921
87694042,318483836
75404041,249496450
56514257,220217855
15449403,360689145
75854560,54101341
6396227,254213025
6396227,206535683
2604596,97793699
50347397,334411100
50347397,79703830
50347397,365689930
84488670,252945680
44449753,268311109
44449753,286509346
44449753,391402182
44449753,353498312
119149297,139939588
44479518,2066634
29332454,56322385
77904805,38081126
86056995,74921107
86056995,259851903
78264855,173238332
116936170,380759809
83000130,336127161
36229727,402934346
1778994,77365972
1778994,13311382
12297890,278364964
7223825,360410457
35014928,367817552
35254146,201999136
110679472,230047406
28296618,37917519
83612546,230662383
15516289,297976955
45487249,126659922
83612546,382462020
30706543,231830416
12846167,373263614
83156622,111998619
21357495,10693333
130540609,225811177
130540609,165402565
129077923,378335633
76477693,333866800
97291358,295344519
128514431,223768800
138442756,209836244
18672396,252076249
45612771,246883023
69857444,172250810
22717128,398962979
22717128,205459819
1017622,238818699
1017622,106146859
109705911,50036723
31245197,44759053
131396587,11245023
95663386,106407798
36203258,62997986
36203258,62997986
127377977,388975124
113239449,188218163
123963959,157591184
111415929,102607699
41774315,370156112
15821508,191880399
39918045,53448117
39918045,1701941
15484510,208112690
17007443,376581016
86817915,249606658
86817915,249606658
88513390,156023868
129333920,182315190
81890271,197272817
120154530,34437378
139069034,248340385
80345747,174740367
89063931,51711991
81611585,280473866
81611585,55297029
81611585,381261029
88965791,250833636
62989125,177023085
132552278,118500992
132552278,188528759
50706256,239000157
43749181,66914998
128378444,198301068
13789551,339653378
18261127,238392173
18261127,47690075
18261127,115701639
134054665,191421436
137115052,201999136
75291561,350593489
75291561,381510497
142151675,278601711
142151675,349743032
79362621,156291163
43621565,57113919
37338448,379369414
37338448,307242916
92401471,226867211
12039328,142048407
12039328,216387446
132523344,377608014
141664851,391963782
141664851,77697344
25541349,372480624
26347276,131047998
109355858,36070616
62124329,117359633
96050373,166973151
47716384,258985441
96050373,267988551
40818899,389433498
25318332,308670269
92596311,132113802
22846324,380334907
23223121,151632189
12161548,230524036
72436782,183598962
79976499,187897273
118140577,241863134
89003687,90730255
89003687,246758545
68491491,147453378
70486234,268010027
113544988,122496831
9664816,25047166
2604596,109879027
40806340,209246457
74211088,196603821
44397875,88477857
108287275,137097445
59255184,289894633
30706543,59824302
25275595,86910793
23506974,365984454
1017622,360380927
102020621,111071957
121036026,385160996
81923955,230373013
122663988,105506314
87694042,318483836
87694042,318483836
56438429,230828413
139892587,263808456
11517935,368061428
102721378,383803546
108437297,377349629
108437297,228644710
108437297,199631079
108437297,377349629
68573775,258168950
22734359,35925841
139175021,259763794
87448522,149932657
6596569,343858381
35149804,10238965
129046432,280902295
112706018,382865386
57233563,273110949
17390678,249497000
89505491,310122572
100112070,202601334
100112070,3513968
7427667,6098204
7427667,199502373
2845412,290942701
9407139,162215755
131612507,283804991
131612507,59422390
137132350,397846228
67404809,108031979
91756742,32723202
7668271,234571396
56325314,151897084
37209969,350002180
140070019,291435336
140070019,334184433
2471118,283587542
10237539,292534285
157097,89890781
62969316,117677643
6554968,336156097
6554968,336156097
125945783,141882488
142151675,324902178
114497655,35685053
39427521,8616562
77195854,401585370
96786739,369687189
77053167,399761997
37950224,200847658
124559254,152655012
36113584,173565945
92773427,263011447
65667723,373458989
77128465,192135722
53933746,132178063
53933746,70031521
22174547,23560920
123620434,260793609
17878712,96702102
3503734,281455056
27058343,33768890
11485096,324832505
93403989,143930320
74263726,102414201
89903781,275734790
92596311,272394793
18261127,179476134
18261127,228788483
18261127,228788483
95448497,208255042
95448497,125166921
106840813,144077382
4772544,84379389
26113145,237157376
71963285,256325057
116401964,252010009
12725240,65255284
12725240,361043276
107877583,270365317
5851343,43212449
1156843,72348164
1156843,72348164
16716001,351546072
105417760,270973335
100397503,188474160
119168750,34393854
138858951,146494078
133001203,270193671
17686864,155163824
131187235,11433651
121420532,118992232
47237907,178747584
62126989,84334631
47237907,166150807
133235363,305220636
92663754,291707001
47899491,22097918
94195097,123159454
74285031,213731165
17715311,224764964
15484510,220292902
36022352,87948964
77957775,268328973
14355777,348840630
94758835,192969371
114681302,306645086
114681302,62725558
80345747,230085945
23923497,355842903
130540609,355100137
88955119,216491077
88605554,25738923
87948577,26233365
119449163,19400058
20357254,324644528
142368840,139924455
39951811,20818391
92680330,326784750
92680330,326784750
6685234,333695407
86711318,282645433
100929958,368697977
100929958,81549995
108611714,93270781
108611714,215649593
134297173,120078538
50347397,306971882
50347397,332478380
50347397,317017662
23696138,208883571
19561580,61805861
65409330,228695127
120215742,219783945
127584816,30028845
37638767,281380772
127584816,92379176
127584816,195726500
135312215,293320665
4839961,390781725
29025946,320321234
36525698,399599171
40228547,151401554
66322454,244538063
74086245,6254156
74086245,349978945
123485466,398237686
38474069,47521986
137092015,268567149
27049458,346697018
74624581,295485053
91915921,54249133
5244763,25730394
116476393,283732455
96497575,216630346
135080969,227917205
41994551,9226239
87468263,357016323
137645385,67318107
101449182,112004123
140502795,111613567
74648625,272863597
68946975,106947077
68946975,219429043
55828617,302347176
38965513,257171258
38965513,300186428
38965513,357356650
70285486,188485406
9804081,129436485
55667626,293869372
108472858,114763370
29747890,309608970
123829617,277101202
54159601,49779923
139738941,156103480
46288074,194744833
18292649,380228173
133664832,203958576
102411295,371952729
39918045,329937292
44220176,189552726
44220176,189552726
44220176,189552726
76150079,131047470
87365875,300105516
59746563,290599675
73944342,85607780
109921488,369991674
77139316,342090999
28692321,244188612
54267939,331481542
115949891,360264127
115949891,184934236
115949891,283147610
115949891,278526395
109355858,351971628
24189643,56574516
1351481,58102441
1351481,391076625
93913492,380316390
38307670,20449485
117961527,29514152
13789551,47379775
13789551,292435530
14650820,399578384
14650820,398611630
132601166,228381680
127935117,19457644
92645086,192621689
2128246,360212396
100154665,67202738
71952221,245450165
126603266,250893041
66179672,371671270
15026713,94245974
15026713,94245974
22884828,263826328
110422419,384005989
110422419,386963612
141664851,391963782
87238055,28265089
31943943,251735659
97873830,174155637
115550205,352135117
17432120,54563419
3762752,185079065
130453311,147567431
43396238,289099153
33918143,15348174
95293046,85125288
40523696,141466696
26347276,356905757
26347276,200395240
14125235,224383764
86241219,395286085
86241219,381436140
129288665,6611683
88972430,392723148
130831293,288569556
49755294,373831371
117961451,203754856
55377140,193519859
115368454,376976931
115368454,114185029
22921488,65625778
22921488,2502306
47156937,365419192
13833712,55026800
121925800,266396477
85590667,39459878
74155886,374939467
112503956,174168278
48517391,203916156
92801680,45676775
65029092,58450781
118582594,3901495
106821106,309058572
83612546,293715157
114541484,10031569
97291358,165054498
104577182,27252192
139749655,305851502
132347980,82513045
70573626,154041400
70617695,69265885
137876483,188603540
56920355,183480747
74781533,383112699
120228731,295422822
80281644,287987170
24731176,265915563
29092348,28416581
73467713,34101393
33212575,86175512
64126748,261266708
80441054,161434694
12399556,374901021
12399556,360553483
55585675,342585393
88865653,247921634
118289685,167648618
100326566,212017425
65120590,91021337
59270559,237963312
108051466,366413259
118228924,96784152
116384466,6314347
49929778,165136992
51969859,44628589
137853857,292647157
51969859,78667032
35126807,97755540
73570970,96678989
39531225,238183667
82468751,200917301
81962720,257929088
34004162,321058849
80893734,181264921
15698093,276715816
113163428,297623862
47035700,2948113
108030981,94803155
44037373,237454234
22717128,349405588
109705911,159423569
13201221,320407241
84826816,113044933
96720314,191237499
25742135,28935088
37305183,86493387
37305183,303243958
37305183,316335244
121777817,167672350
121777817,295803863
84580258,324075090
103872466,395118132
140662618,45262788
51746385,166969909
51746385,166969909
51746385,387441641
51746385,351519646
117580921,149083935
117580921,102172679
117580921,239741793
73729603,61564821
7176156,168630681
44683766,49604473
107194704,103811946
29332454,388480328
29332454,318638957
107683230,351556147
63115068,273936256
95685017,161156228
13447112,153537811
74775623,33534382
74775623,161763454
31354597,52258635
111665868,221162900
18282993,290131337
32399786,288947070
139261152,53875904
44449753,204850793
44449753,327949712
1399592,44005276
57502610,35293264
119638820,16976812
15821703,19000248
1778994,252727514
1778994,191418894
88513390,95107838
88513390,179482446
40818899,112597567
110679472,289359878
75291561,153055572
81890271,203064992
11689510,81945529
27508149,47269959
21287960,242787206
21287960,242787206
21287960,58669720
21287960,282182443
21287960,282182443
21287960,199919450
21287960,199919450
132861536,194548360
100110794,101008977
14705382,113138029
89003687,109473234
96722216,337288463
66264769,339597523
99705619,285541240
22188362,379046582
75195687,110139179
47035700,104050269
29431939,348149959
91204790,315542685
81611585,55297029
42372920,378521873
52895501,87136709
59746563,390931223
113702719,189765574
118506832,328668189
113702719,212502110
86985041,78989317
138977640,269844549
105825623,301673207
8249269,374852322
44037373,216487487
74155886,275984093
103872466,395118132
1144286,266914720
109705911,13072455
109705911,212493099
60549556,368405199
47156937,14266107
101898979,143930320
47156937,202657749
31325823,207062835
126382145,197743940
59783294,250631407
22846324,319703468
48517391,374336099
37708452,92572982
133002039,330836935
108945253,293014246
74475638,195477444
2604596,48281066
70285486,371767899
44397875,57576020
102743666,97211943
32181249,313461237
126503281,34609940
107269463,322029204
22577104,355338638
130831293,214743053
38479843,315675157
115368454,162487975
115368454,162135227
115368454,211797280
115368454,313576388
50010860,326970800
137190407,361244457
98707773,334540473
122102339,8622552
99735273,201662989
99735273,394202594
99735273,128377483
86056995,385271358
18207103,402396992
112846816,362822779
19347313,202599509
67404809,213472962
83589880,46738489
114681302,13897915
34933963,272694982
81962720,22975400
81962720,376672598
105153368,257419417
59270559,237963312
2083985,177509242
96954718,100534748
133948296,340294900
27129711,33383279
27129711,226796798
7538685,330707978
21597711,167759071
131396587,16214734
54456627,362885695
14555625,51474421
36203258,62997986
68747316,280937106
1017622,223922594
8509077,397921856
66108640,374402667
117910343,168794548
64126748,168412844
80441054,189552726
1778994,98316494
1778994,342387818
23329867,44292388
129959338,137403967
129959338,146417060
78566320,271567638
137513013,235359270
107163258,126950373
13396413,39573290
108673661,206964685
70500246,345656670
70500246,262116637
134525138,193947389
17967304,173444847
17967304,32222764
81419674,163229578
136936823,286197106
22921488,377601038
31192527,9831705
94634280,304507485
29796754,239004294
51770023,186085420
51770023,186085420
2506341,209238939
105359649,192101175
90759931,44287151
72689411,203935812
38965513,39143880
38965513,39143880
38965513,234093850
38965513,246092942
38965513,400977035
93029303,287039783
55667626,336236130
36281725,260639171
110599932,273661185
12510618,39932450
141534742,32229288
108400453,150458745
29332454,207156554
110850504,371508822
132601166,197205674
8695857,381353244
28351817,42180199
129333920,37249204
129333920,219539879
68946975,50113617
68946975,326057159
19229301,229846719
32831611,213137074
32831611,282079329
123520556,141692851
24068503,129013517
74582306,320084398
18391635,112825633
70486234,268010027
15821703,348963776
6396227,181112672
40523696,109685549
34662425,320525468
136085033,199265211
136085033,199265211
136085033,64144903
64152450,261229939
16085234,299825144
10265423,343099236
96578339,47986142
109258006,34726083
111768420,218859542
87196401,234333731
26381102,75242480
15795621,178621566
4772544,136017407
106840813,87789194
111665868,186932293
111665868,19573964
30007701,335675239
21507233,343237427
118974630,97457052
90943326,164461731
90868699,371864618
142095821,21669873
95996140,336430064
47328088,351103508
109657854,360053959
