user_id,item_id
15758254,191776329
123952685,242428339
49512453,38858337
75878438,144981252
128397777,207583362
49512453,169839163
88999753,27245690
79807237,41757109
121357428,3633518
78779010,184711551
112037904,374430833
127113842,234444997
81319256,243472936
27698306,76153169
29986996,55970516
103253059,257217384
56031292,46083521
24473987,164744187
74552997,123236626
79807237,319091967
78328095,73082611
49003690,241119721
4310004,235278120
46523853,371472646
76786143,393182034
15657391,256880039
107024477,36933724
41539251,98287734
25990178,32823244
130743379,52187743
77845023,224160095
116936810,305202749
105099621,381445875
77339861,61964696
42559830,196765103
64076866,267002925
110858443,100318372
19723169,388061799
9388372,389438258
78328095,154966341
23501761,158609441
65746371,266788539
118402025,326946694
88980512,138727519
15000678,327776956
127437161,228576874
57728595,143550576
54921235,141390248
87732841,142541920
20944176,238706518
116730636,355572323
57857118,281504240
25142712,92903140
121971087,262382496
61718224,45450609
41599972,157766805
125819717,293484747
93812622,182654186
127437161,305242139
25215291,380245497
88999753,43354641
40072752,96108342
91087067,100849687
139786671,261120310
14417361,120573780
3919761,209295460
78522957,323136157
31618532,66566727
14419615,96742002
87348753,62787538
16716001,148434989
91241437,31475373
8856141,312843769
59698667,347636592
21217939,246069875
31006519,32374751
119681430,347395682
30292145,307500455
50556227,218859237
120140291,170132574
64076866,207260172
85939471,303985616
24993608,277314842
54003632,398011316
38965513,48244418
124510488,276184094
45733404,330522113
8119848,117448360
31245197,118944609
55532702,133411287
29986996,90116650
108871998,254098199
95839581,238790987
41566029,220418827
16687895,331069054
130862398,163398686
41318851,328939274
111201361,161560599
59394022,334080265
27662805,381676953
87375362,158438278
125083491,252349135
122807268,20576909
56847354,50029002
127098592,158598010
39290444,297161768
95906712,298590061
101770415,2987588
135397807,314391598
130987421,190759171
42407685,207988800
97291358,50477918
127437161,79039164
36287818,292632279
83976914,168048659
103038630,256624091
103464835,328522078
2210210,277926040
128781332,344709678
81611585,192591757
104418174,197391195
88999753,35356444
64743108,393173299
88231861,121967038
31751984,233364769
140070019,153047218
119389169,21712937
104229897,91328769
67878902,164078543
86299044,358850820
105788199,387126615
54257383,339759832
33470115,143550576
75878438,115054198
100354400,353276255
25990178,390698888
113692463,250447545
88384654,55679165
81611585,174604196
99411301,27646341
133088851,256655400
41566029,190662284
77431901,22530709
75883654,238816672
10027039,87466795
95530909,341124093
91020497,374963466
90579934,389576672
95751943,167744138
55532702,258669637
140502795,363057918
106998000,353504215
129489291,108311236
73292863,222355131
17258875,138014965
74986748,403846528
88999753,387906565
98390011,6214816
18102472,70775189
54233520,234064987
75548296,236905008
90083915,376999857
60175632,384364653
23483451,241369586
77229449,250406882
36561782,333980344
116324656,107421067
16716001,4372019
76054159,183193496
28806122,251163060
73727201,104561400
34771223,224808310
20516700,165949156
56514657,277079790
84760261,315574832
132233475,171437239
87617928,244962601
84760261,96287062
29986996,139344467
88845531,230642839
5307517,380002409
91339068,335303039
35619826,394124851
123614847,171977817
137270307,370556636
97391321,98233747
44037373,152104963
66359448,221796242
59241675,15938884
57502610,35293264
134884808,190272103
134882084,42755230
18282993,383177601
103332966,370866262
6396227,113806253
78639114,375403326
107997857,91725775
110497374,309058572
114305854,387531622
79807237,67036471
107220228,360496027
87351617,308773927
52655107,63073213
83589880,78075619
108871998,277486905
31222716,281132076
41318851,145991960
64966045,349467944
129258298,326557929
25756303,354666575
123191883,403417290
20774699,322609
131701813,177290690
38965513,72873258
69383475,403188250
119859365,20576909
101808119,67907265
118168018,113563452
59575247,121499275
42914251,88068425
568881,344057465
97318772,398030610
46372358,315572386
29716977,115800987
120159915,126864780
70072485,13060176
27579582,57677902
125071930,35685231
115368454,58710274
23989740,341677686
41487930,242936379
105143440,34351042
33713238,267324112
50638305,23063407
113143246,93808411
52132931,31950218
95647655,10320127
83978856,65539599
25276489,297169604
84760261,168024488
137284530,254969092
67170712,403830860
88999753,109696284
110325188,243417465
127829162,109582403
120752720,8119162
83589880,301963621
25215291,164298121
122538615,260714397
37192011,117245837
40039522,96558458
11027223,283120010
42659811,8871007
59575247,140746158
117902534,242877347
18282993,188403357
28806122,172170454
124510488,163429005
19998815,3920927
56413410,237057788
47248096,20002626
139368366,218884553
4573013,175350566
112037904,134513264
83781429,117697368
34399720,15183854
62336318,74340119
3519280,70646265
44397875,12580240
35442441,234165540
99693145,58402242
63246489,382599637
92954093,166220880
121971087,4977829
78522957,9185642
78328095,221433874
56219570,54484662
125071930,36074923
89003687,219298385
109258006,34726083
89543267,184092856
23367131,202170484
103193588,228205187
95244312,331022965
87375362,264174594
111497529,337439588
39930241,272690163
45820472,122473199
49512453,102849000
28831493,320371190
89953122,110702735
93270642,94463781
121498660,7281030
60268659,40115887
43084101,49476135
139473011,318192808
63246489,387651852
60203830,168912246
70873173,157168069
97130073,309448413
11583731,6840976
16096940,361185559
95685017,286830911
63246489,275119648
54143243,243676364
15554387,263194981
3914310,380436251
10149605,202043820
56761351,385622590
25266604,348457225
7196391,403080426
126943639,71471668
27686709,404273355
54233520,255074599
83589880,18304068
88384654,286571714
32562103,397032134
55576078,43237684
27298182,278346730
44248133,97304385
115614893,26906832
126992775,52315370
137281356,91148930
133088851,86202846
20692433,391371856
134882084,225093130
41318851,189273836
74226240,84620678
12060279,113012389
98158859,58241318
88980512,208320225
78779010,287248673
15089689,148619233
108049615,311833094
76130800,201345854
108500427,400676722
61973656,338972841
115496065,79190664
13527121,359723238
11208268,177718034
88999753,106843433
107983684,19625757
78235318,41517233
119859365,76954403
1655526,393692777
11561834,67318107
26770280,254098853
127960021,398304484
6303684,34332185
97146302,96217711
109639192,111570258
79596701,5835794
949924,121967038
52132931,388562393
9664816,22129501
14555625,83580417
114172141,360656887
55766107,172881831
15124235,159230157
17258875,344660076
5240052,197408056
115843078,227691323
21305088,33828590
22846324,316774819
135397807,23484176
39619583,98304412
109258006,389579056
45116925,312229013
81997056,395112346
56790163,137717032
92386613,57785216
28951963,343237427
5096071,172881831
26025143,198397576
37192011,348899524
94524054,54252189
132132334,287559958
103332966,15523969
78328095,238840451
61263610,159869251
106295017,372247370
33406584,176158836
47321502,360303296
137385958,161050432
76363598,2777102
128521627,130858933
34294025,96071783
42599112,247903131
77802678,375974476
62118780,355268865
131743040,72107980
112037904,390698888
29641259,83356278
140990654,81688456
18728199,211930379
88968610,329751584
127009117,259883760
21562611,283993751
123001606,326347946
122834365,119154174
48401069,188934928
95852908,175725695
19095,175026811
21217939,167229425
91339068,23360092
128675125,254239416
142072325,373950326
79181598,272889209
15026713,299015886
134230531,266955734
20516700,145116994
106277262,80341918
68382361,5142439
42694858,5743109
4601466,7001753
52625459,336173156
107009989,253362638
85308332,383546822
120059346,389230327
40222003,89466212
89505491,390137510
43072986,328007509
2487141,279725536
79557421,229748940
70351058,16355895
56106491,251228612
101881032,173865232
17994052,199959096
93200747,336992463
100617828,12232410
40390023,68379127
26622553,34860960
129968745,10780897
124230409,336578646
75888387,327570304
97041622,305815523
13955864,69125426
99411301,193226652
24580657,332520374
47321502,301789487
95665574,320457294
22886227,285462124
120330409,141358137
92954093,306092671
98736034,134435560
42601828,237625712
22188362,173215506
39280271,292807126
23806494,371631190
27649225,244023971
142204924,75396896
128382978,97158141
22701535,197470641
5485673,292087149
103962421,169312707
107287661,332427215
49622041,259421065
49755294,328773835
2487141,22970664
105099621,309206715
86107124,32013839
112037904,165037222
18434743,308313304
114172141,166025493
39501481,224877604
127116214,355827816
98147182,248844591
45116925,372603428
74209995,201042917
12228804,125160876
8785103,384336421
49512453,124150908
66393587,244572015
369232,229452038
14383074,132521468
2010204,371631946
44037373,70651893
17258875,275705356
95411085,305302426
20124715,244695189
107140956,322729352
115867575,235847550
2887948,273721517
77845023,100449393
24029586,39450435
47909125,337577109
76825664,189330428
32881965,325597233
100719209,300913952
126992775,228791928
68352416,248727358
75235204,68470792
90251602,131439585
82709223,64711618
65430876,57343303
77381364,325597233
41566029,194394022
1627203,59798008
7196391,250726720
48796681,59299038
122542268,107976789
102020621,400166212
123829617,254959191
73491371,110819313
20849275,326526674
55021707,100023133
131096833,201345854
31751984,388996201
138793462,137717032
57728595,338039436
115614893,329862367
85101585,356693826
108871998,124432729
56790163,195565248
79057120,347984521
42063682,90703670
1715517,166472606
137270307,151693651
90402638,150414871
77845023,120433997
78064816,129397906
108871998,372224837
14417361,401153153
60296781,83940157
128719503,168540833
72392234,236681217
66393587,116033399
9171866,227536277
78436160,339382226
23806494,19705059
46102349,91208690
121704401,228546186
113922474,93105411
45454313,88683922
22188362,108711907
99652355,232486402
120855917,176847558
38645842,148953490
37273399,51112937
115368454,87175715
27662805,278231658
74777654,152449005
9268397,21252233
75235204,195737660
46476731,401692613
99228290,343060925
15657391,280451216
24356634,164744187
134556226,285508147
139774835,15746338
127753099,29022752
55667626,392913472
104117045,394297939
8445368,227833384
101385972,315296584
96356617,126568315
81611585,55297029
74986748,108368425
18117036,69212574
20944176,53998826
103336492,257503367
5481789,141627771
69741180,231894601
106966217,543630
106733895,26169379
42580387,46327873
52808446,63855044
20010936,386204315
141891337,61926530
88666055,213341551
45069561,225885283
114859130,338949544
127098592,300587775
32495375,191660330
65087297,181974005
134294014,129429339
46010609,27245690
137179190,302395414
129236851,321121237
128781332,79858330
77813021,51400948
129752792,254114627
139264243,378157879
95839737,354648199
102825286,260491203
34566759,208440317
14417361,372962821
88999753,232480558
59344659,233712107
17258875,17534599
99228290,98085296
61107045,56793746
64076866,356713657
87837648,57582047
91673229,356198054
52132931,355534473
88250977,229354047
33366958,203949353
104568145,225404025
123958666,359606758
129077923,241725408
80893734,125904016
56438429,281169774
10029139,297986615
108676682,99854751
25608708,335280461
27649225,262496064
115467314,255302818
60122179,309520322
29661255,48671701
34605051,81877602
45454313,309707220
44443335,93061387
33470115,235417903
88999753,45785131
41318851,305385736
78257174,110720826
96507797,139015815
35442441,371916642
32473312,41477495
91339068,14713938
118639068,196255967
124286987,357553842
120644916,7079406
65327272,176791933
54877200,35368477
73455580,267837637
28897742,41981522
29433147,308392886
68052246,123867208
21633234,275948920
6592065,149959540
92985250,172136241
11683605,23413515
88999753,175321376
2005140,242674941
69159969,3093308
120330409,309671556
61950050,302330517
88538921,170810268
50418349,256729180
135150894,284627661
13836813,140635726
17258875,27140654
21468446,155633868
46179048,105975324
108871998,124854444
79603335,159007177
16043768,397316451
103464835,205713194
102663288,348853651
97041622,397638320
33713238,23438830
39135224,279705945
1627203,226732475
54279484,43579979
50691774,197872481
94524054,197498241
12060279,118196871
104135842,326159267
82902886,105518782
24683808,203547532
115462596,996446
99693145,85877024
360451,375766624
101808119,345720009
79715561,286636012
10249768,129562651
41318851,138715612
141003659,220787231
107377446,350200993
104551817,195223189
116459056,362026504
61950050,996446
92954093,302428774
67170712,391093078
20257132,85796925
138498478,354156489
46485348,72252507
11171971,145534944
6814789,200623586
29217415,220686694
108871998,195737660
46610519,201302918
60686963,230355739
78522957,324018836
47022600,22326274
27200201,261932575
128007153,348808813
70873173,72433858
77339861,354446353
59106109,318722036
120480241,18120933
66179672,141364587
136108072,393323483
137252013,96048154
106733895,327126893
6071666,21595544
13836813,140024924
99652355,18317385
60931106,367033498
13201221,156108127
127437161,335585070
95685017,161156228
11837009,96936850
52132931,80897862
15303490,162666418
11837009,169423591
105875466,66373621
103523811,114972479
42450575,290344175
140763693,257872404
25142712,89342769
126458188,171783966
140735769,3308138
95244312,112630083
125186578,254263231
88612821,169688921
141838906,349654373
108676682,63978234
53413854,272146641
138793462,290056511
2267344,124200014
74890051,103319908
83589880,46738489
8119848,322542936
111786935,375083132
2474180,154399158
121516655,100849687
126665202,59798008
8538174,236905008
78129838,387374246
31685709,340846424
116264632,180291856
62290638,3174189
28831493,216777295
72834349,205982781
60559051,383720409
77528436,12465316
4576609,206734489
114845984,368231838
31751984,263551914
19831033,367849080
23762426,385316571
41318851,59742852
59167469,86808609
37476456,33299327
2887948,28479466
14144843,169966177
37012367,211077274
79302874,285678026
21119761,168632229
111276571,335813819
13925946,269215764
22466822,48154126
100570214,180971179
41566029,192464304
72642726,288447918
8429025,14972099
117044327,137215132
62290638,318254965
58040963,256913249
59567091,231058646
117888464,298796275
24051953,99598170
23165095,343223140
104135842,59272087
121641264,338949544
96184377,293680405
13789551,61308281
27579582,242142629
1553407,236992691
76143991,97775717
6230291,88787277
4716732,161197929
5481789,292490283
57834315,6018283
18658765,325097117
28806122,41120409
25406015,321967595
35604404,66816595
69545007,67709329
33739321,370162302
29405414,118801456
20516700,363452744
60831243,379628301
40551843,247659883
26916485,88853313
99652355,268163664
11208268,154696185
50010860,347375710
84155111,169314706
99383633,153887132
74710317,42530788
122834365,59286171
73864921,62476607
57330963,170718797
55576078,392275985
59725336,365326895
110437894,218001914
111232777,162252888
50651876,184831890
52132931,71646460
26678305,159839027
72802416,377514081
88999753,75505711
71201867,351545300
92332710,391039253
134438519,69774528
37701876,77929002
88999753,288408233
87732841,231767686
63246489,82975940
13384170,286737710
32369117,98233747
46485348,229693365
92985250,10415767
98147182,88264924
38016396,191422683
91123846,396373152
108287275,71598883
2267344,201169114
68052246,400029202
26622553,349446691
101429765,184229863
33713238,177283354
110325188,8371331
44443335,397125808
88384654,132468746
28831493,180350174
11837009,174140958
43801317,280545612
18601265,80739324
110497374,165772236
7956207,163054362
17967304,101669083
56528086,79615472
36403590,157325432
135015170,351760310
116476441,252356976
110297710,403903359
