user_id,item_id
83399121,316029240
120845902,43352216
60175632,78893915
87837648,213130050
123140704,386428376
133784111,116375421
70597643,87568277
54788662,266842481
73407945,50920779
134230531,288807789
115678613,6484548
73407945,18300119
139473011,237307495
37005580,330931268
134882084,73384873
138862609,12381320
88231861,215936230
25423470,8168710
41286340,5362603
18261127,43921238
90081052,238620851
7956207,393826449
115557934,96567856
8429025,180429218
23860674,151533041
61875003,394890604
90996726,45869938
70107226,238814371
17258875,275978540
15303490,8029011
122462305,306419909
13384101,168235193
60660467,132367134
52132931,113499898
45820472,321253636
68155005,360001141
129894791,205501198
14804631,123908172
89358432,49431032
11328515,77659030
114287271,291232439
8429025,64812379
43477769,130747552
7283064,361812593
22102666,325153741
84766191,222503894
23923497,219409769
90684505,401831164
1902324,362760008
96720314,308267520
23501761,60022913
44961770,138942783
131494546,48453510
132984253,56726839
91127849,20169059
39017588,126387033
12222620,6682591
20849275,339739327
95751943,369849855
28734621,71391795
68985908,157842370
19260041,143234344
28951963,391062846
142048623,389379862
20428615,172454390
65430299,183601272
22441068,94991187
130461158,218371482
19998815,112097045
71210938,216333763
110716854,101346334
92076034,107116312
90254543,61520916
78129838,313842531
44663398,300364717
33470115,341696255
95460368,235594937
87153634,248595527
55836212,160806378
93270642,293082809
26916375,273397210
30080377,108321805
135488940,189708570
76435150,402133703
33470115,235417903
48213081,298449622
5240052,175935141
34771223,320214058
135389236,352593943
61950050,286059806
114931013,335809822
24219008,224829052
54788662,153380013
59688022,391651672
25406015,261361368
115949891,128309405
117274933,286830911
55667626,97002477
10773940,86470357
87763849,149694186
132233475,380814473
89885556,371615371
138867091,284917280
64076866,377807378
57074474,175813216
29036383,86582608
48197647,185911312
80458455,55207351
50864448,368089134
74710317,193920876
85296442,149141791
139738941,117746791
90251602,323706238
130739831,281042803
10773940,15405193
74261788,34042609
18282993,261043505
90579934,304939831
96079462,158959658
87351617,395351488
111497529,41566277
127009117,159250941
38965513,48976143
13201221,374276372
123140704,124068829
53413854,176144007
84766191,250021448
97014003,155306635
20022840,369634220
2128246,384005049
72640602,24785733
20964170,50105251
107024477,241494748
15026713,94245974
110325188,153101922
76090844,355926875
17341591,346959437
129894791,112143583
107338034,283748016
12399556,177089514
100397503,160570117
56735134,332092697
6396227,62625835
66393587,144542358
113134393,43830271
15019848,310483336
114283742,87673885
109957388,310210715
100973258,55774929
28462928,138392211
87658501,156746816
91127849,252587905
81070130,246929433
56847354,50029002
118155586,89170842
105875466,279253927
18783765,112762049
17175521,334365263
41318851,318567136
95869367,85475438
130461158,180647309
126683432,171702832
939299,31185772
32203843,353118241
120329032,29123808
99411301,289032820
80332039,95252870
17377868,10773824
121853494,229232265
129894791,61997819
16795906,387381997
132233475,109111384
25742135,215044779
89417510,330630717
136882508,104410510
129500471,384340244
76146995,113339311
44580650,315685674
38016396,288645123
4374427,341896061
86056995,397619017
97014003,301048105
96253403,69595781
89505491,332553370
59567091,385701204
76048990,2868933
25406015,64921988
65157695,222436096
33376456,404431922
80115965,3474033
108287275,271281930
105875466,312351856
82604847,228429864
68711920,151638863
92386613,49892056
118168018,179719462
83688949,335879954
119093325,311454240
13789551,61308281
76939979,1844828
74248390,186646191
90251602,253797120
116421782,218830231
23501761,1679192
54851639,193186996
122102339,80797215
138072562,355080951
140671079,8700292
116421782,200357785
55193222,121920351
96079462,364841251
28743854,140649993
135582975,329572298
80894940,334159870
115971384,268088919
73172497,371433757
36867812,378733058
132315137,93042027
121194621,335583369
109002193,4582104
28734621,31821317
138505346,222105435
30080377,130079733
5187945,267063648
17258875,284807960
34605051,338662801
117674807,87001081
88644182,375545409
5616094,150379366
109642388,353216340
132315137,307737783
59096829,308329343
116944704,263896775
98158859,295466799
90785350,361424483
83399121,14069033
88865653,183890974
31662494,314707367
130461158,395051057
8429025,27950125
130461158,149598888
48670109,202743095
107269463,156906851
140990654,133672921
9711778,174534211
32350300,354648199
13125864,189592085
84766191,148284849
136331110,123039696
98555860,193060172
99693145,214792419
78462766,338817165
84993562,327989058
69492604,197768748
88865653,370823006
5616094,380045131
57972624,394999239
132694468,302568532
86033500,235048635
1805148,3658209
122131736,159420243
121782132,269687982
88999753,317414966
96890729,56656198
2641662,268609285
37950224,110231077
117957849,110073019
15026713,287377979
26401619,184076259
103336492,364370363
88496472,287870949
59194752,85220123
14804631,68150937
45514873,119562884
8197937,368760595
17258875,155953854
31597340,98853594
37271419,61892500
99228290,200700257
23501761,112354851
89300496,79237004
30080377,192383555
28880921,21922014
45133531,387375472
56024287,140330275
112317649,295489572
6396227,299281349
45820472,168386770
9670219,48695230
129500471,101364030
71190731,259735950
29898034,373652819
127009117,368210652
46610519,239132985
56219133,26801984
15940634,282347744
17377868,84444017
138737144,388583775
32881965,265228654
126992775,61514367
6884739,342815428
25990178,141667658
116985016,88262864
95751943,241828181
10746742,368721160
90707560,120146260
115368454,23950957
81890271,142592681
99411301,107157496
84766191,156190271
128781332,328969506
83531230,122121642
134882084,312047093
106840813,385095678
109957388,237901733
92318081,297592696
16916141,392242264
128781332,219570012
18544913,105444359
115971384,353764577
9711778,373635803
18913329,402702644
41566029,61798957
97014003,56230637
99693145,50051610
15026713,299015886
57502610,132081925
17020394,395436771
103842377,269495682
15698093,246245950
41509515,301793679
74248390,121887061
53008070,128117526
39751786,128683083
115949891,136438885
112843988,180772177
4271718,44791737
56498516,305621320
86056995,280849052
87385056,42001731
104356019,266234908
76786143,41203754
105525853,374214641
44038985,212186733
124640575,49743829
13836813,32013839
11583731,3691840
82604847,187493284
33984927,51140156
142265405,295773920
110297710,272159910
57824292,231466485
41566029,165081177
33445386,35899532
46607628,60604064
25406015,27293505
27428904,359255893
78526890,145280185
38915660,174227774
18527757,273885389
118648150,105578168
1399592,75598727
112133723,326500784
29332454,318638957
35324602,236262556
138559145,308629323
53396017,169571209
33685148,231823218
48270094,319302368
86056995,83532666
82604847,77739295
90024783,169564482
61454504,179108438
133463691,196296297
113537369,283417974
47606728,203528936
132634718,4119912
20964170,374932466
130739831,333394498
41929479,10716233
13758285,4185397
99693145,402450980
110297710,174791188
99693145,307275244
102020621,345071753
84766191,381325603
138737144,13674014
25406015,324224148
7409910,7180395
34187941,218297047
25756303,92606899
123063109,131659457
90684505,230290878
123888602,89424307
128094449,42438737
2083985,351147933
23165095,37131101
12202456,97753242
92318081,287031742
8429025,123291479
86804290,238000406
29217415,229550530
124167000,206495916
34723367,34739897
311547,373668121
93310271,390318128
57857118,281504240
99228290,157969728
122462305,22567683
127437161,335585070
38965513,304324972
28831493,102148707
22153508,297154195
39260000,281778963
100674178,137255191
107024477,271837978
131494546,345165768
25742135,265360456
127896334,44293146
130461158,238102832
16716001,215558071
59194752,88087453
78211051,139367727
17258875,298508925
6596569,160881258
22182160,284570861
88865653,19769769
111497529,233963640
53076643,38409676
111786935,29050610
55507721,402290106
92241160,77986179
106316627,321326197
102943049,6442672
32203843,30622463
6079735,334551662
104568145,162133208
7815258,329714735
130461158,180756392
72802416,344027101
32728520,403808459
99900937,114008947
96079462,261099470
96042606,171439549
49133248,1446835
69240146,30672821
59194752,258810240
69383475,78729282
100929958,121471347
65430876,58525731
108287275,202718587
49839161,161935599
78772991,8228989
141569149,325638230
13553694,120002217
7815258,262067181
102020621,249024070
81143356,307738220
98623730,217104010
9804081,42953744
79057120,219736836
81221270,380853551
25742135,363202023
47321502,271490669
74209995,202077609
67177972,320652802
108287275,66427088
83543222,312277252
82115619,7048534
35012787,116710524
136249926,270179383
33470115,398736841
107024477,261574345
120682885,205432044
129646723,165433364
39939822,262530715
30080377,19385117
35293110,200935774
132984253,358422938
130499060,38013530
88250977,304262891
114273462,295850580
59194752,285944860
74209995,322558811
16716001,384269619
106067270,375277202
89194995,152830015
56462249,284888007
115368454,369168828
23501761,262650680
29888146,287711971
40122764,353905198
68155005,404288213
41951897,33483882
76939979,35412177
74261788,201236580
14705382,49615839
79690063,46909878
66421472,231247195
99652355,18317385
132634718,243505625
120059346,238893592
24001750,381586445
6396227,220678763
74209995,198228219
141630935,19202170
13056340,90114780
45612771,28839764
62336318,139286065
31648252,361710266
20122083,296677462
2887948,44834325
36403590,167815570
1715517,93782952
123679342,53865311
87658501,369085997
88980512,296694872
140455966,291459276
52132931,380197713
116655732,379797691
101955475,122676413
3191339,49949421
44038985,372122673
58468151,206464285
19260041,388207988
140990654,403249509
122102339,20294377
115368454,244942680
135846824,39193597
83399121,54887166
90792846,204856830
6396227,367100720
89003687,287886605
70597643,166913874
30080377,185571109
12222620,72180154
112148363,106779946
59688022,173000308
46179048,216777295
99411301,296051715
64379712,69161907
39660335,151475185
67822184,88348856
33770972,49259845
64519524,396287111
20357254,80705077
83399121,188649862
12731267,11433505
17258875,234565747
73407945,278574332
129295057,348167662
41318851,178693415
76939979,120746394
122834365,385370096
116459056,185571201
65080988,178479076
87348753,375953084
84766191,18884120
51049051,264843551
81611585,327988168
84032741,361506512
85578027,22903072
2880047,344066623
98430692,104236602
101770415,59259542
65430876,378425794
83262957,252531664
58238111,170871023
97615128,387370330
61950050,119663084
79690063,128041370
32473312,41477495
73407945,117112817
79922821,163256018
50691774,194945594
83249566,192249531
16716001,333866800
68711920,180718444
106067270,361435637
67849399,269784805
41951897,309262391
101532356,280243386
132233475,324440196
115368454,211907276
17175521,184236699
22701535,157760138
89662943,281820683
40222003,54984511
17175521,241518363
65430876,93097304
132315137,43789579
13758285,13840771
122102339,80846610
17175521,371830349
75057559,352681558
23690219,386008150
121823128,132482135
60286350,109498958
123063109,222071223
127009117,238841717
96499969,106108868
18102472,51074634
134483932,256586800
105528616,215804482
82889783,52435562
66367361,82110280
59783294,29829896
23501761,191576302
130461158,99441692
61950050,388355939
1715517,76351909
85390900,272151424
75883654,354684281
115368454,88822150
104356019,4013671
9664816,19131622
3191339,200655534
122102339,224589205
35881288,142290018
57074474,399986199
47503453,216225152
59194752,226851180
33359405,362972875
20774699,322609
21217939,362704003
118168018,384929639
106679589,183725787
54003632,79362139
16716001,161242856
130637943,145952347
78391933,143663582
124559254,125442669
68352416,45824473
9804081,137327210
75131016,13400712
25423470,370495656
55212549,141080598
116554148,312502628
127654834,29077681
99693145,35913671
108287275,199018767
57899010,151574570
79750986,309730324
92218067,51637666
86723144,289063255
124686576,141322580
121357428,210574096
136482450,203756527
43296722,61380259
26381102,321902159
55507721,106686430
36417444,390626986
87658501,271987148
8429025,99654631
45820472,177798915
25423470,248377250
139997649,26349539
1655526,102180534
106083110,32396656
90024783,25070141
50206606,262413892
9560592,98981519
60175632,267831098
97391321,159172382
88927446,274787181
49512453,30664546
14419615,256927020
129072827,266236723
23501761,329702342
113469201,301366745
82271547,360650982
303013,21548391
70351058,38808539
26023454,162998075
104376846,290792735
128781332,73562644
96646002,220031197
44038985,273540506
124167000,137041575
64482252,158661071
77044248,335211669
90792846,112999404
20122083,64188712
22921488,188840925
45514873,347548562
48670109,364731966
134319759,358009498
58238111,47574714
23501761,149567124
1805148,33222349
14419615,78808155
84554441,385593905
7815258,317191119
135725977,200394117
104135842,59272087
65822835,146177511
99693145,50201741
37955794,210799801
103464835,190727144
47410940,133063975
122382368,22765846
127479589,31270746
83121238,138291036
131826831,244635168
131449826,295164044
43864355,100554388
103274179,223623862
140990654,284938416
16549573,155975944
10815578,251568549
16716001,335635047
124167000,348429631
72802416,540236
30080377,28474675
55507721,9847125
99693145,120462908
130461158,94281138
13201221,113017263
55639966,30833758
18634145,8740781
80441054,315034072
68225403,362713294
742065,381670065
77483187,110475653
52126011,71280249
47321502,182978004
47909125,310409480
60559051,383720409
16409419,355158931
50312387,188092439
102504471,388888417
106672791,402004157
65430876,248060412
72375683,352225252
76786143,93114827
9573620,42947064
113922474,275580817
16367992,398589282
70351058,59361329
102825286,320887195
52808446,379427490
77339861,326477592
77528436,12465316
57966099,139802228
60000420,109521026
34771223,290233875
7841126,400096730
31149633,293688499
36058886,382809950
52895501,55276599
92318081,105205818
29217415,28095905
49391797,248052986
135150894,109635458
69626316,146417577
99224658,31681952
17258875,234474997
60248227,164139437
25406015,233125289
139997649,155181245
132308943,128974269
125040946,28896747
134882084,232951070
103523811,278222188
110137127,26656802
74261788,94960832
27933232,155126244
1056361,360635788
5694160,61315277
11277922,134078979
54707710,312663024
98158859,367130953
108287275,130671980
132315137,332001388
50418349,336141761
12399556,137702092
34771223,132201947
9711778,357721825
106383829,193373868
88231861,199327583
89792074,148506124
91915921,391776958
85932424,373977810
76786143,107942584
134450458,331179103
16710779,161998451
68052246,108627375
90081052,34659367
136571906,138001190
100354400,191584260
100112779,322940950
88257423,92098115
16716001,71399626
40978309,8995381
59746563,119125372
75057559,284719501
86017186,43884461
93200747,41993273
16851866,186677034
44806939,79876361
16351631,165017499
83589880,186547545
28880921,325825982
102744952,372888765
92871619,261386737
57402210,130623922
6049053,253540938
25778057,265171423
48849510,301417022
50010860,96348157
11675940,84691592
23501761,178842259
138498478,67772517
123829617,261902407
111786935,53883163
9711778,270133786
47321502,62348863
23014965,37110717
56462249,116960985
28831493,319671803
52957351,85331946
138292074,64553016
141569149,382452244
7815258,280496488
102833698,402791927
121511157,340388551
25756303,275369236
46607628,397885877
129295057,225378266
96786471,20601148
132398202,6899423
34399720,15183854
92386613,274440828
98876203,109214027
85101585,356693826
110849747,365094465
101461439,331636890
76786143,229643029
22701535,243286923
8388321,34396543
17258875,343380055
111786935,251417005
50943011,253667993
55766107,172881831
117785317,145292050
103936681,285551865
28831493,9552468
79057120,98501581
79046175,286185793
51184879,120652793
25756303,227436563
74090087,162466417
16710779,212850261
86056995,230165510
44718780,277347560
40711894,207603873
12866931,401158284
130461158,386835730
51969859,186831640
76786143,286043003
23501761,311286362
15303490,141882488
132315137,109201
110599932,346570272
27707442,274391344
39526193,165982255
67084664,91140079
10746592,131439585
17967304,177753336
58439651,78990724
91638650,382649351
134988446,252686643
28880921,13480720
17258875,249592828
101955475,246350231
45133531,204709306
63902611,62615314
86107124,19973559
99693145,330610281
97389266,116570251
1399592,366285913
24219008,329900866
57820803,193340584
71369964,207997248
58238111,125671605
70727085,14179152
114287271,203288627
15040272,55288128
24625325,335636802
108875901,140765508
138283135,327445771
110258310,73560192
121550598,332039759
86056995,83393766
136482450,45653852
132315137,20620885
99411301,10515035
113395983,303787917
12222620,53739578
106479107,403354958
66393587,350441578
102104634,84518250
57450756,167001658
20947444,329878841
103332966,107403105
28926235,22708193
112941292,267614935
46607628,22900606
31861871,359867140
128861137,119627272
40026875,266573198
117044327,34481898
66393587,60719194
55667626,316469302
62969316,285880821
127829162,22749503
22894873,253767566
41599972,264536828
16860047,22544877
39690010,162680056
73407945,99905617
132586994,170644961
82734890,303798991
18261127,312973158
89662943,254432912
34104714,141793306
86531384,152085040
55507721,126957678
107733498,319603865
100530696,320572019
120725407,215893301
140990654,368678333
5616094,199158786
20210717,196786375
2196875,369166717
79690063,364845169
47625246,268064775
58468151,399998647
66737372,65695171
27933232,93631981
54369998,199912150
89747391,67662698
68218327,60928967
22701535,229061835
108287275,365137561
38913959,54480428
7815258,227734494
107024477,158885092
60175632,32112008
8429025,380312010
85193905,175130678
33470115,279212150
66393587,222746465
64712283,6145161
99228290,387361501
45514873,209511280
139401388,308744714
64614030,163652373
134988446,133533029
82604847,402178264
30080377,16251663
127479589,22652239
32349430,224202844
132984253,374435573
45514873,289147348
74261788,403904972
71190731,288226874
90024783,345765360
62585395,294433296
86531384,132913736
7815258,19107721
113395983,137163700
66359448,239773060
89908518,309378412
13056340,65752490
18731849,392400232
7409910,274907418
39949863,224526698
7956207,222613705
128580091,65158727
113134393,116307323
56423900,308402554
33470115,265511566
9670219,42948847
20849275,343033680
29217415,125713684
73407945,327607405
42085231,14560635
2764328,94063209
16716001,63803671
87763849,15740941
102663288,19300426
47398432,132956947
45514873,33009901
81748621,104442150
26347276,167687658
96646002,81910106
127795742,335627995
61832555,247344988
123829617,330764373
95244312,112630083
67822184,373915265
77528436,190305019
1902324,82490928
103957530,260252992
72920921,360971698
56462249,63664088
48796681,150239777
53396017,191373428
81523664,90732541
8429025,153309628
15040272,240324903
104376846,261769359
42599112,247903131
94290427,113113143
98346688,66239262
64519524,305709382
6640205,224913992
110728476,296182554
74694804,80519525
6640205,217311771
90081052,340116153
132984253,178098326
97615128,157775944
75131016,2178779
16896741,397929618
47924940,373489127
64482252,123272315
95535997,231081122
7419355,112955783
29431939,121801892
60248227,187194594
103636959,1093037
15040272,272302654
56699596,160184918
60112819,243337678
15019848,384221929
127479589,116462924
5187945,25034116
105691109,151681037
108287275,209553377
44961770,267835221
13384101,255979401
106605165,333451876
61875003,264957616
42912720,105366570
72640602,144399664
89417510,336662632
107174628,69984336
129583911,370208535
71190731,185637840
114656315,397559160
87385056,115851340
99411301,168540833
89383339,179571525
138862609,316294651
64614030,351389624
86674738,33277179
98199141,349929719
117957849,298382083
138505346,47146171
39660335,263674250
58468151,357668040
30079563,335130354
57402210,243100355
85922732,317015209
55507721,63330515
49754594,273860052
130529975,60726089
95398123,35600827
38965513,210868596
35948167,63953764
116459056,355616379
129072827,177723754
129873757,135103445
49566088,164678754
66421472,275790504
18883390,240696783
83262957,251010661
13948161,321249582
16716001,379877380
130739831,391782886
127437161,82837820
5699616,314313680
4271718,344501602
68661524,84947052
311547,126582427
41951897,323624049
43468469,137232481
30080377,307485360
129500471,201920523
7815258,308984286
64076866,25644730
41286340,307444985
64712283,302965966
112941292,313106196
79614874,211120211
38965513,225984971
141263225,174451240
50010860,326970800
114287271,228830300
33445386,203684032
96578339,294263114
75648334,232594558
30080377,152811943
29716977,86643724
122102339,139090275
92028246,125394899
2754832,277988709
88865653,17749452
1056361,282204173
40142355,33828590
50651876,325803010
70351058,402978512
142128951,223134915
55836212,305844441
139019375,82496542
31005284,356333108
132803431,332771830
44663398,326123698
57160373,167696178
137525444,188977409
29705032,351545300
11415302,105557661
142044216,172078367
60112819,237132241
57983419,95614223
74261788,94040043
73407945,241825069
77687300,76934590
121511157,344258255
112941292,360606507
141263225,168547951
96042606,268449171
30080377,293194196
98158859,127037697
105740779,274786335
31861871,82070345
142128951,46053654
45384478,163810544
88538921,170810268
38973173,274889593
22921488,9044761
76120004,274797748
88999753,140294075
62855978,110105338
88644182,85871830
45514873,97389539
91339068,192144314
24620052,221613084
91087067,332320604
19723169,159097136
135756066,278577467
36403590,185102772
57105532,224694087
124640575,44095487
92954093,129381582
116905978,327164967
86889967,233802363
110258310,13490949
98358940,16141462
93310271,245443770
52808446,218992120
50010860,369442575
23501761,60422038
125628938,361306932
83346092,387651852
18544913,372782951
77339861,202060937
103325972,85349607
136843553,147085217
8445368,42041806
55667626,9090230
4576609,267380377
127009117,110102626
46134610,287773945
41286340,362419088
82643414,29498386
21562611,118229769
12228804,60711825
68382361,21854828
37305183,87948263
87658501,78517761
50010860,352984559
115949891,293665272
30963780,75564704
7538685,101012483
62969316,212718995
63875626,227692868
103336492,383509876
113537369,340986696
134882084,64245245
89417510,156884530
31723437,257193968
92318081,112273853
116967885,337066920
53964738,164308218
102414182,354591244
4271718,232670188
129072827,168277029
54209577,38479223
29898034,210602052
29579872,130520174
7956207,324938354
109957388,383443754
102197653,271220014
99228290,92363216
116905978,237151579
19723169,333890246
86017186,384347622
99693145,61409266
37950224,296415403
55667626,364509884
18261127,66235728
8287368,230117617
129500471,97052114
1299235,256180090
83173347,239239228
138072562,167148725
99781237,231212295
29354412,184687647
125628938,297278359
5187945,160379704
120169983,185410311
110137127,257508209
31861871,84683894
8445368,95359099
72431214,103634245
141838906,328296378
123829617,71798642
11719180,392420637
126070926,82760501
30198310,282911377
97811342,180790005
126796809,248323052
11186866,97220011
71190731,223897065
59746563,154194861
25756303,99061095
45514873,354916850
1017622,319648067
87351617,239400765
80378029,321979115
21855897,391633386
21217939,267659164
133948296,380927111
135015170,139240028
33470115,396233957
95398123,343518474
121641264,298581230
105875466,383800793
89003687,248651406
113922474,278547754
11186866,172736751
116936810,28868201
1056361,210876981
101406137,26751048
5616094,143917206
95839737,158515811
47625246,108657079
74248390,94134758
99411301,335170916
29354412,97328409
114283742,124729365
303013,373204598
45514873,327614985
30080377,366756602
127654834,160836812
18883390,23821935
64379712,97950761
90820786,389539590
61254078,78978707
80332039,272365784
74209995,261138233
117674807,29881986
76786143,74163786
66393587,125910643
105058907,397303929
120812517,123844450
20516700,79599931
18883390,363583643
61975328,74408171
116967885,395969597
64076866,310496866
97019627,28333036
45384478,255113794
5485673,7183548
21322266,235513816
116851361,246512663
140070019,77903689
90579934,73592218
90254543,36585111
29400029,190124316
92028246,245455821
30080377,114303308
132634718,16762293
91991062,47072529
12161548,125802590
84713999,315624532
102414182,19822546
19318050,369510792
38287621,94563794
45514873,150870823
88999753,256076502
83543222,280654101
92386613,365009212
121185603,227644591
97389266,58617836
42912720,18335380
13201221,291619527
137525444,212837844
16740912,385383806
31723437,323794861
44663398,133664950
127795742,269228827
55507721,131843803
83262957,293859461
79076274,205110012
105691109,226234407
53964738,336464955
66393587,334848496
60175632,77412040
68516560,358400214
117044327,278681008
139738941,133281858
6222588,163250738
59688022,371306397
1017622,338500229
11328515,139305438
107269463,259587613
15040272,379741875
108287275,306613368
122663988,375953084
18658765,399310065
94832770,372124702
134473908,19709962
33470115,366827093
65488357,191453792
94290427,10292627
42085231,301913844
129599357,3915325
117718025,308812636
66393587,390005922
34294025,358595664
21217939,33856274
24219008,300651845
85310681,191567120
18282993,139149049
15019848,68876160
90024783,30231566
30080377,91065960
74710317,248363693
73854016,360230273
135183315,371973850
105875466,110641813
124167000,22795944
136576184,399675905
138737144,333764757
122740449,32092715
136478664,321391811
98712364,200081016
14417361,232167665
40222003,333849912
138140237,73797410
101970196,354588240
60539627,287948361
74049444,296849055
17715311,225412318
115159934,297551704
54598175,268079947
101068112,299505303
88999753,8658848
67849399,201982262
8429025,138233582
59194752,51531859
72016943,169159672
2745737,293866345
122538615,349943986
20903813,145108925
57834315,17114787
31723437,271259433
4642457,113404640
41286340,218179757
99652355,155987398
77483187,306081605
128716151,358795083
99248296,82054286
3263428,284901717
88679022,247179671
111786935,382758373
86507870,147748230
77815658,286405678
18261127,208048452
65455483,124237773
35633068,206080445
5680285,196912568
138283135,61765807
55507721,314790980
81890271,91982526
90081052,387639323
29641259,137199209
116851361,82092743
126669454,61399574
57628198,266298230
6112113,214737547
106840813,209187198
15026713,247877208
133948296,404389252
90621059,391199245
17175521,66769042
21115351,251543717
110325188,8371331
96788069,226719295
53779445,337901815
52655107,285533673
21115351,209798140
56498516,251408541
57966099,369249574
115971384,210448555
23376907,193757783
85784910,208948885
50943011,108686738
111497529,310651005
79614874,387417323
83399121,208238507
81150551,400974623
80795824,70104567
18731849,265611934
52132931,127440649
36656901,1752884
18883390,189129457
16740912,153023692
127479589,254457030
1017622,150611464
35881288,344476319
59660896,364144767
58468151,43867857
139275985,73639724
111187439,230194640
62336318,51614663
29898034,3164629
122102339,300433
5187945,380326618
53672814,322854259
56285540,206406050
45612771,383996155
99781237,89595174
88496472,69894008
55507721,90692506
39912392,71799354
18102472,118333035
141263225,317486967
52808446,66431148
91241437,387312416
76120004,213410915
1399592,399175064
44037373,216487487
25756303,175406463
42407685,208908907
33376456,54344987
117916111,358776710
130463595,49492065
80441054,22815989
91127849,156708587
43468469,207946537
93310271,108212320
117112100,65660466
34399720,4692991
1902324,253514046
82524017,386688717
28880921,321360955
23501761,262840540
75883654,266142339
68352416,286239638
6396227,287057703
126192461,394481663
58468151,141341935
26347276,107464375
14804631,262226735
139756567,33404605
109694257,280537624
103464835,169703502
59194752,219442121
29888146,341011048
99693145,401148181
95448497,120234535
89727305,207968471
123140704,60828147
19260041,342045411
84957645,7701934
85614421,228985799
126780003,121989693
40741759,28349569
129856530,51625981
137234632,181005837
62336318,229800317
56823277,168359664
73407945,195892527
31943943,251735659
87658501,188110769
67849399,295034363
93477570,238578081
87658501,338367393
116324656,389318393
75170299,273726149
91078774,253008281
12386577,113101780
47321502,293308823
90782781,188128279
50684235,299884342
14419615,19580805
91123846,362012128
17175521,68656289
117888464,248390727
41318851,47879613
32203843,317302175
93270642,271492333
15283261,363841948
107123830,192990594
70042204,28336956
46607628,118788727
113469201,209094588
126780003,42775482
83688949,101738669
106323028,374163344
15019848,393028237
83767777,101777720
87617928,312087619
24644686,310075094
79057120,171594026
67177972,185719354
25756303,142407833
132315137,186793240
10746742,265600435
85886160,143410114
17362237,287344731
118330286,244105671
130461158,168618945
136754847,8857725
78064816,79353582
29881921,404330361
40142355,100017927
42407685,93908737
59660896,239523121
17362237,353714446
111786935,397979398
69754786,256789999
2474180,154399158
82478380,290779619
118330286,82539241
121070317,137640452
36058886,27679262
28026495,402940475
1897050,164396096
73407945,286908772
120330409,243819131
6596569,263980470
6396227,154627130
141794752,273821168
90251602,182065552
90024783,42010239
57983419,200245037
30963780,370146060
50010860,353774527
103464835,205713194
98691877,139760181
27298182,205730241
81890271,382864141
102663288,348853651
44806939,247172991
114556011,360712261
83767777,274486085
60175632,141437899
74340565,335915933
101734993,241505334
30080377,135881587
48767456,275193224
127479589,393786235
39017588,387880667
54598175,224030698
77142272,82988532
138964981,59745897
59660896,258822241
13836813,70458337
41318851,55243891
107733498,211790268
82889783,139270542
128861137,364548901
6640205,50092830
126665202,215132897
117274933,210719265
89831528,181810570
26622553,144719331
108527493,370212445
60175632,181608743
47674385,196563272
